OverNumber,BallNumber,BowlerName,BatsmanName,BatsmansHand,BowlerReleaseSpeed,BounceX,BounceY,StumpsY,StumpsZ,Swing,Deviation,RunsScored,ShotLandingX,ShotLandingY,TrajectoryTime,TrajectoryDate,BounceVelocity,OutOfBounceAngle,DropAngle,AngleLeavingBowlersHand,ShotPlayed,ShotType,BowlerReleaseYposition,BowlerReleaseZposition,AccelerationY,AccelerationZ,no_idea
89, 1, JAMES-ANDERSON, DARYL-MITCHELL, R, 81.383, 8.04, -0.32, -0.18, 1.11, -1.79, 0.53, 0, 0.000, 0.000, 11:05:53, 2022/06/11, -0.659814, 9.928050, -13.584575, -8.830424, N, N, -0.559230, 2.091678, -3.813724, 1.594546, -0.171013
89, 2, JAMES-ANDERSON, DARYL-MITCHELL, R, 79.223, 8.52, -0.35, -0.31, 1.30, -0.87, -0.76, 0, 0.000, 0.000, 11:06:31, 2022/06/11, -0.693470, 11.001080, -13.934182, -9.420367, P, D, -0.598371, 2.079723, -2.108961, 1.526042, -0.084410
89, 3, JAMES-ANDERSON, DARYL-MITCHELL, R, 82.572, 5.53, -0.24, -0.19, 0.58, -2.50, 0.17, 0, 0.000, 0.000, 11:07:07, 2022/06/11, -0.577139, 7.112329, -11.290419, -6.968138, P, D, -0.604817, 2.101040, -4.384414, 3.899481, -0.297450
89, 4, JAMES-ANDERSON, DARYL-MITCHELL, R, 81.769, 7.64, -0.37, -0.22, 0.94, -0.99, 0.45, 0, 0.000, 0.000, 11:07:44, 2022/06/11, -0.605434, 8.876200, -13.183014, -8.450198, P, D, -0.581043, 2.097306, -2.183650, 1.666098, -0.101778
89, 5, JAMES-ANDERSON, DARYL-MITCHELL, R, 81.001, 7.48, -0.43, -0.42, 0.82, -2.55, 0.85, 0, 0.000, 0.000, 11:08:20, 2022/06/11, -0.575583, 8.107946, -12.685130, -8.320299, N, N, -0.603848, 2.070123, -5.154103, 2.592984, -0.249255
89, 6, JAMES-ANDERSON, DARYL-MITCHELL, R, 81.588, 7.90, -0.48, -0.60, 0.90, -2.28, -0.10, 0, 0.000, 0.000, 11:08:54, 2022/06/11, -0.593525, 8.499392, -13.042976, -8.929193, N, N, -0.559510, 2.079430, -4.679625, 2.891971, -0.211318
90, 1, STUART-BROAD, TOM-BLUNDELL, R, 79.951, 5.45, -0.31, -0.01, 0.72, 2.83, -0.79, 2, -17.000, -99.000, 11:10:02, 2022/06/11, -0.675200, 8.500509, -11.618821, -5.701929, P, A, -0.863514, 2.017362, 4.051018, 1.645419, 0.293587
90, 2, STUART-BROAD, TOM-BLUNDELL, R, 81.648, 8.48, -0.72, -0.62, 0.83, 0.45, 0.38, 4, -110.000, -104.000, 11:11:01, 2022/06/11, -0.544112, 7.715550, -13.178453, -8.978076, P, A, -0.782353, 1.989506, 0.903380, 2.285549, 0.036810
90, 3, STUART-BROAD, TOM-BLUNDELL, R, 82.497, 6.44, -0.46, -0.13, 0.82, 0.93, 0.51, 0, 0.000, 0.000, 11:12:05, 2022/06/11, -0.672425, 8.560348, -11.812196, -6.806203, P, D, -0.853490, 2.005409, 1.378143, 1.975148, 0.079355
90, 4, STUART-BROAD, TOM-BLUNDELL, R, 81.182, 7.07, -0.63, -0.34, 0.90, -0.14, 0.93, 0, 0.000, 0.000, 11:13:15, 2022/06/11, -0.679397, 8.815104, -11.987257, -7.574614, N, N, -0.851001, 2.001359, -0.439775, 2.923733, -0.023520
90, 5, STUART-BROAD, TOM-BLUNDELL, R, 81.132, 8.25, -0.44, -0.20, 0.98, -0.14, -0.81, 0, 0.000, 0.000, 11:13:59, 2022/06/11, -0.632231, 8.758602, -12.951966, -8.703946, P, D, -0.815129, 1.984747, -0.610129, 2.468755, -0.026385
90, 6, STUART-BROAD, TOM-BLUNDELL, R, 83.661, 6.17, -0.70, -0.74, 0.80, -0.09, -0.96, 0, 0.000, 0.000, 11:14:37, 2022/06/11, -0.677739, 8.557193, -11.497680, -6.783800, N, N, -0.844997, 2.017330, -0.280861, 2.570640, -0.016618
91, 1, JAMES-ANDERSON, DARYL-MITCHELL, R, 81.726, 8.45, -0.51, -0.24, 1.15, -0.99, -0.15, 0, 0.000, 0.000, 11:15:31, 2022/06/11, -0.672074, 9.805564, -13.452525, -9.345015, P, D, -0.932114, 2.044348, -2.512666, 2.484003, -0.102044
91, 2, JAMES-ANDERSON, DARYL-MITCHELL, R, 83.189, 6.00, -0.50, -0.41, 0.82, -2.69, 0.32, 3, 103.000, -106.000, 11:16:12, 2022/06/11, -0.708125, 9.112790, -11.861360, -7.039014, P, A, -0.921263, 2.083476, -4.997837, 2.663812, -0.309900
91, 3, JAMES-ANDERSON, TOM-BLUNDELL, R, 82.689, 7.09, -0.08, 0.20, 0.76, -1.95, 0.61, 0, 0.000, 0.000, 11:17:02, 2022/06/11, -0.575192, 7.711101, -12.669146, -7.763992, M, D, -0.596347, 2.068736, -4.124036, 1.817195, -0.214338
91, 4, JAMES-ANDERSON, TOM-BLUNDELL, R, 83.666, 4.04, -0.29, -0.26, 0.48, -2.87, 0.80, 0, 0.000, 0.000, 11:17:44, 2022/06/11, -0.615587, 7.283674, -11.203212, -5.343267, P, A, -0.570806, 2.095042, -4.521316, 2.040976, -0.373443
91, 5, JAMES-ANDERSON, TOM-BLUNDELL, R, 82.600, 5.54, -0.03, 0.22, 0.73, -0.28, 0.19, 0, 0.000, 0.000, 11:18:22, 2022/06/11, -0.700749, 8.676145, -11.620681, -6.651820, P, A, -0.585749, 2.089223, -0.857790, 2.783827, -0.058040
91, 6, JAMES-ANDERSON, TOM-BLUNDELL, R, 81.052, 8.50, -0.41, -0.16, 0.85, -0.55, 0.81, 0, 0.000, 0.000, 11:18:58, 2022/06/11, -0.526514, 7.939859, -13.816667, -9.469535, P, D, -0.599538, 2.083206, -1.330039, 2.091031, -0.054644
92, 1, STUART-BROAD, DARYL-MITCHELL, R, 78.999, 8.63, -0.73, -0.60, 0.96, -0.22, 0.31, 0, 0.000, 0.000, 11:20:08, 2022/06/11, -0.607018, 8.669238, -13.223898, -9.260968, P, D, -0.850319, 1.994551, -0.546750, 3.144675, -0.023073
92, 2, STUART-BROAD, DARYL-MITCHELL, R, 83.959, 0.65, -0.27, -0.25, 0.12, 0.93, 0.00, 0, 0.000, 0.000, 11:20:47, 2022/06/11, -0.650000, 7.299726, -10.604172, -2.634285, P, A, -0.648267, 2.028011, 0.940742, 0.983852, 0.119693
92, 3, STUART-BROAD, DARYL-MITCHELL, R, 83.600, 5.67, -0.78, -0.82, 0.74, -1.48, 0.81, 0, 0.000, 0.000, 11:21:33, 2022/06/11, -0.694671, 8.253521, -11.155847, -6.398931, P, A, -0.676487, 2.006318, -2.668873, 2.262864, -0.159185
92, 4, STUART-BROAD, DARYL-MITCHELL, R, 81.587, 7.41, -0.40, -0.29, 1.01, 1.84, -0.88, 0, 0.000, 0.000, 11:22:10, 2022/06/11, -0.691937, 9.320767, -12.680377, -7.371384, P, D, -0.528034, 1.995451, 3.436196, 0.816959, 0.170731
92, 5, STUART-BROAD, DARYL-MITCHELL, R, 80.582, 7.21, -0.68, -0.47, 0.97, -0.54, 0.36, 1, 36.000, -16.000, 11:22:46, 2022/06/11, -0.710016, 9.368643, -12.161431, -7.868073, P, A, -0.994922, 2.018079, -1.245595, 3.159881, -0.065792
92, 6, STUART-BROAD, TOM-BLUNDELL, R, 82.829, 7.23, -0.34, -0.06, 0.89, 1.26, 0.05, 0, 0.000, 0.000, 11:23:26, 2022/06/11, -0.643494, 8.612363, -12.339790, -7.535832, P, D, -0.616599, 1.999714, 2.252525, 1.626140, 0.110812
93, 1, JAMES-ANDERSON, DARYL-MITCHELL, R, 80.017, 8.75, -0.39, 0.28, 1.01, -0.34, 1.20, 4, -127.000, 95.000, 11:24:31, 2022/06/11, -0.573977, 8.972384, -14.098190, -9.477542, P, A, -0.930451, 2.051861, -1.219720, 1.253706, -0.047686
93, 2, JAMES-ANDERSON, DARYL-MITCHELL, R, 81.864, 7.59, -0.47, -0.36, 1.01, -1.86, 1.09, 0, 0.000, 0.000, 11:25:10, 2022/06/11, -0.639491, 9.433455, -13.182488, -8.368820, N, N, -0.608253, 2.096138, -3.900405, 1.436524, -0.181133
93, 3, JAMES-ANDERSON, DARYL-MITCHELL, R, 82.751, 6.88, -0.23, -0.14, 0.92, -1.63, 0.04, 0, 0.000, 0.000, 11:25:49, 2022/06/11, -0.681276, 9.177080, -12.404115, -7.836567, P, D, -0.543323, 2.086673, -3.345834, 2.494703, -0.177000
93, 4, JAMES-ANDERSON, DARYL-MITCHELL, R, 80.755, 8.60, -0.42, -0.54, 1.18, -1.94, -0.61, 0, 0.000, 0.000, 11:26:49, 2022/06/11, -0.665654, 9.975717, -13.481019, -9.569589, P, A, -0.566203, 2.041345, -4.434904, 2.640697, -0.170801
93, 5, JAMES-ANDERSON, DARYL-MITCHELL, R, 82.678, 6.56, -0.13, 0.01, 0.78, -1.67, -0.02, 0, 0.000, 0.000, 11:27:26, 2022/06/11, -0.628540, 8.189260, -12.119818, -7.379432, P, D, -0.553428, 2.072560, -3.358862, 2.507848, -0.191420
93, 6, JAMES-ANDERSON, DARYL-MITCHELL, R, 83.309, 6.52, -0.56, -0.60, 0.66, -2.36, 0.56, 0, 0.000, 0.000, 11:28:02, 2022/06/11, -0.542346, 7.122656, -12.218153, -7.378813, N, N, -0.623643, 2.089938, -4.376586, 2.239533, -0.247310
94, 1, STUART-BROAD, TOM-BLUNDELL, R, 79.160, 8.25, -0.20, 0.42, 0.95, 1.96, 0.32, 0, 0.000, 0.000, 11:29:05, 2022/06/11, -0.599895, 8.862508, -13.346616, -8.378822, N, N, -0.638283, 1.984750, 3.531093, 1.200532, 0.157284
94, 2, STUART-BROAD, TOM-BLUNDELL, R, 84.558, 6.71, -0.36, -0.26, 0.85, -0.33, -0.29, 1, -28.000, -26.000, 11:29:56, 2022/06/11, -0.669588, 8.410857, -11.740887, -7.373423, P, A, -0.622288, 2.022092, -0.851756, 2.750579, -0.045125
94, 3, STUART-BROAD, DARYL-MITCHELL, R, 80.045, 6.47, -0.57, -0.37, 0.93, 0.05, -0.37, 0, 0.000, 0.000, 11:30:47, 2022/06/11, -0.753217, 9.605392, -11.669485, -7.017472, P, D, -1.005637, 2.011214, -0.224402, 3.130145, -0.013843
94, 4, STUART-BROAD, DARYL-MITCHELL, R, 84.450, 3.40, -0.35, -0.27, 0.42, 0.35, 0.08, 0, 0.000, 0.000, 11:31:45, 2022/06/11, -0.652427, 6.963088, -9.976778, -5.123224, P, D, -0.599804, 2.018142, 0.366326, 3.698171, 0.032318
94, 5, STUART-BROAD, DARYL-MITCHELL, R, 82.389, 6.21, -0.28, 0.03, 0.88, 1.73, 0.28, 2, 105.000, 139.000, 11:32:26, 2022/06/11, -0.722531, 9.300405, -11.806953, -6.668890, P, A, -0.616912, 2.024081, 2.787490, 2.017872, 0.169205
94, 6, STUART-BROAD, DARYL-MITCHELL, R, 81.786, 8.09, -0.74, -0.54, 0.98, -0.03, 0.16, 0, 0.000, 0.000, 11:33:13, 2022/06/11, -0.631391, 8.820210, -12.659440, -8.875326, N, N, -0.957849, 2.009330, -0.274624, 3.119494, -0.011427
95, 1, JAMES-ANDERSON, TOM-BLUNDELL, R, 80.180, 9.21, -0.22, 0.26, 1.32, -0.32, 0.87, 1, -28.000, 86.000, 11:35:03, 2022/06/11, -0.653321, 10.556400, -14.499974, -10.537501, P, A, -0.568232, 2.088889, -1.091747, 2.194749, -0.037859
95, 2, JAMES-ANDERSON, DARYL-MITCHELL, R, 80.049, 7.45, -0.27, -0.10, 1.27, -0.65, 0.29, 0, 0.000, 0.000, 11:35:44, 2022/06/11, -0.797480, 11.486600, -12.774615, -8.238498, P, D, -0.525700, 2.075302, -1.481487, 2.282461, -0.072197
95, 3, JAMES-ANDERSON, DARYL-MITCHELL, R, 82.620, 8.92, -0.47, -0.34, 1.13, -1.71, 1.03, 0, 0.000, 0.000, 11:36:21, 2022/06/11, -0.602898, 9.334735, -14.102162, -9.912535, P, D, -0.567027, 2.067028, -4.105880, 1.571423, -0.145357
95, 4, JAMES-ANDERSON, DARYL-MITCHELL, R, 81.569, 9.02, -0.39, -0.30, 1.11, -0.55, 0.19, 0, 0.000, 0.000, 11:37:01, 2022/06/11, -0.592039, 9.278961, -14.257499, -10.086939, P, D, -0.496131, 2.069776, -1.378070, 1.745463, -0.049066
95, 5, JAMES-ANDERSON, DARYL-MITCHELL, R, 81.146, 9.54, -0.47, -0.07, 1.26, 0.21, 1.41, 4, 23.000, 162.000, 11:37:38, 2022/06/11, -0.612326, 10.055353, -14.697872, -10.875246, P, A, -0.595760, 2.055508, 0.382572, 2.144022, 0.012219
95, 6, JAMES-ANDERSON, DARYL-MITCHELL, R, 82.500, 6.03, -0.19, 0.02, 0.76, -0.43, 0.56, 0, 0.000, 0.000, 11:38:29, 2022/06/11, -0.671070, 8.231961, -11.445262, -7.098440, P, D, -0.539585, 2.051367, -1.105517, 2.863791, -0.062151
96, 1, JACK-LEACH, TOM-BLUNDELL, R, 51.139, 3.58, -0.06, 0.07, 0.52, 0.82, -0.92, 0, 0.000, 0.000, 11:40:55, 2022/06/11, -0.498287, 10.607546, -18.040696, 1.303830, P, A, -0.677647, 2.167279, 0.318286, -0.967109, 0.072786
96, 2, JACK-LEACH, TOM-BLUNDELL, R, 52.727, 3.89, -0.17, -0.13, 0.69, 2.37, -2.79, 0, 0.000, 0.000, 11:41:15, 2022/06/11, -0.615405, 12.602171, -17.350616, 0.309925, P, D, -0.687702, 2.163999, 1.294619, -0.598663, 0.272504
96, 3, JACK-LEACH, TOM-BLUNDELL, R, 54.255, 4.78, -0.23, -0.17, 0.75, 2.09, -2.09, 0, 0.000, 0.000, 11:41:42, 2022/06/11, -0.625085, 11.788218, -16.551045, -1.384622, P, D, -0.652288, 2.155515, 1.303689, -0.252392, 0.226983
96, 4, JACK-LEACH, TOM-BLUNDELL, R, 53.500, 2.67, -0.03, 0.06, 0.55, 2.11, -1.13, 0, 0.000, 0.000, 11:42:09, 2022/06/11, -0.664755, 12.822457, -16.990546, 0.885166, P, D, -0.598469, 2.180314, 1.059464, -0.082648, 0.256850
96, 5, JACK-LEACH, TOM-BLUNDELL, R, 53.882, 4.73, -0.16, -0.11, 0.69, 0.93, -1.93, 0, 0.000, 0.000, 11:42:34, 2022/06/11, -0.598904, 11.055212, -16.463918, -1.344963, P, D, -0.669352, 2.155552, 0.479325, -0.029188, 0.085398
96, 6, JACK-LEACH, TOM-BLUNDELL, R, 52.599, 4.25, -0.25, -0.34, 0.69, 0.91, -3.36, 0, 0.000, 0.000, 11:42:51, 2022/06/11, -0.618500, 11.703102, -16.857876, -0.579512, P, A, -0.658763, 2.169682, 0.452786, 0.043328, 0.090883
97, 1, MATTY-POTTS, DARYL-MITCHELL, R, 80.254, 4.06, -0.24, -0.12, 0.57, -0.62, 0.00, 2, 61.000, 151.000, 11:44:18, 2022/06/11, -0.744559, 8.753830, -11.115363, -5.230002, P, A, -0.756209, 2.062780, -1.185403, 2.536624, -0.105199
97, 2, MATTY-POTTS, DARYL-MITCHELL, R, 82.001, 6.69, -0.47, -0.33, 0.81, -1.00, 0.23, 0, 0.000, 0.000, 11:44:59, 2022/06/11, -0.661933, 8.438186, -11.819978, -7.414518, P, D, -0.785080, 2.022973, -2.056304, 3.107516, -0.116056
97, 3, MATTY-POTTS, DARYL-MITCHELL, R, 81.218, 6.19, -0.41, -0.01, 0.94, -0.50, 1.93, 0, 0.000, 0.000, 11:45:36, 2022/06/11, -0.774671, 10.041574, -11.616700, -7.189129, M, D, -0.820043, 2.053749, -1.209659, 3.150097, -0.071671
97, 4, MATTY-POTTS, DARYL-MITCHELL, R, 80.906, 6.15, -0.39, -0.32, 0.92, -0.48, -1.23, 4, -128.000, -63.000, 11:46:15, 2022/06/11, -0.780836, 9.861566, -11.534867, -6.989487, E, D, -0.836938, 2.031142, -1.157312, 3.230048, -0.072043
97, 5, MATTY-POTTS, DARYL-MITCHELL, R, 80.911, 6.53, -0.48, -0.32, 0.81, -0.06, -0.10, 0, 0.000, 0.000, 11:47:13, 2022/06/11, -0.664836, 8.484488, -11.800070, -7.441292, N, N, -0.790573, 2.050939, -0.335651, 3.270872, -0.019362
97, 6, MATTY-POTTS, DARYL-MITCHELL, R, 83.428, 5.25, -0.53, -0.45, 0.59, 0.01, -0.62, 0, 0.000, 0.000, 11:47:45, 2022/06/11, -0.618222, 7.329582, -11.078524, -6.418873, N, N, -0.846341, 2.054948, -0.214366, 3.306842, -0.014857
98, 1, JACK-LEACH, TOM-BLUNDELL, R, 53.248, 2.56, -0.34, -0.25, 0.59, 1.49, 0.09, 1, -13.000, -94.000, 11:48:43, 2022/06/11, -0.705630, 14.195881, -18.061060, 1.790080, P, A, -0.657547, 2.211359, 0.752023, -1.058766, 0.186834
98, 2, JACK-LEACH, DARYL-MITCHELL, R, 52.912, 5.32, -0.43, -0.50, 0.78, 1.43, -2.46, 1, -19.000, -48.000, 11:49:29, 2022/06/11, -0.597264, 12.168028, -17.479245, -1.231701, P, A, -0.661658, 2.169190, 0.904983, -0.975416, 0.152391
98, 3, JACK-LEACH, TOM-BLUNDELL, R, 50.927, 5.36, -0.33, -0.33, 0.74, 0.69, -1.83, 4, 154.000, 45.000, 11:49:56, 2022/06/11, -0.548797, 12.165410, -18.803595, -0.052225, P, A, -0.656492, 2.180488, 0.348850, -1.882619, 0.062960
98, 4, JACK-LEACH, TOM-BLUNDELL, R, 52.376, 3.78, -0.08, -0.06, 0.67, 0.76, -2.16, 0, 0.000, 0.000, 11:50:35, 2022/06/11, -0.569486, 12.704196, -18.418120, 1.213621, P, A, -0.616393, 2.199005, 0.312594, -1.576718, 0.067837
98, 5, JACK-LEACH, TOM-BLUNDELL, R, 55.562, 3.82, -0.25, -0.21, 0.61, 2.21, -2.23, 0, 0.000, 0.000, 11:50:57, 2022/06/11, -0.600914, 11.421200, -15.823745, -1.086567, P, D, -0.704955, 2.155579, 1.351236, 0.293958, 0.257458
98, 6, JACK-LEACH, TOM-BLUNDELL, R, 53.851, 4.65, -0.22, -0.13, 0.62, 1.88, -1.66, 0, 0.000, 0.000, 11:51:15, 2022/06/11, -0.524293, 10.624854, -17.462510, -0.162301, P, D, -0.642677, 2.135710, 1.132762, -1.483651, 0.204211
99, 1, MATTY-POTTS, DARYL-MITCHELL, R, 82.282, 7.14, -0.68, -0.71, 0.93, -0.73, -0.36, 0, 0.000, 0.000, 11:52:44, 2022/06/11, -0.694414, 9.084590, -12.082876, -8.034721, N, N, -0.796540, 2.032692, -1.487001, 3.435704, -0.076478
99, 2, MATTY-POTTS, DARYL-MITCHELL, R, 81.396, 6.49, -0.52, -0.29, 0.85, -0.04, 0.47, 0, 0.000, 0.000, 11:53:18, 2022/06/11, -0.696757, 8.889219, -11.737043, -7.449991, N, N, -0.828569, 2.048806, -0.310019, 3.444847, -0.018055
99, 3, MATTY-POTTS, DARYL-MITCHELL, R, 82.589, 5.30, -0.43, -0.30, 0.66, -0.46, -0.38, 0, 0.000, 0.000, 11:53:49, 2022/06/11, -0.668987, 7.943778, -11.166638, -6.267808, P, D, -0.887362, 2.041902, -1.066746, 2.973025, -0.074523
99, 4, MATTY-POTTS, DARYL-MITCHELL, R, 81.455, 6.24, -0.50, -0.27, 0.80, 0.03, 0.41, 0, 0.000, 0.000, 11:54:28, 2022/06/11, -0.696579, 8.692951, -11.517058, -7.217773, N, N, -0.851479, 2.039336, -0.211882, 3.584224, -0.012917
99, 5, MATTY-POTTS, DARYL-MITCHELL, R, 81.208, 7.42, -0.47, -0.28, 0.96, -0.72, 0.65, 0, 0.000, 0.000, 11:55:02, 2022/06/11, -0.685479, 9.127058, -12.254326, -8.195750, P, D, -0.865762, 2.022820, -1.700451, 3.373396, -0.084996
99, 6, MATTY-POTTS, DARYL-MITCHELL, R, 82.521, 7.34, -0.56, -0.18, 0.77, -0.85, 0.83, 0, 0.000, 0.000, 11:55:36, 2022/06/11, -0.578150, 7.651599, -12.159705, -8.290462, M, D, -1.054135, 2.037039, -2.098615, 3.561900, -0.102289
100, 1, JACK-LEACH, TOM-BLUNDELL, R, 50.894, 3.78, -0.61, -0.80, 0.80, 0.05, -3.70, 4, 73.000, -146.000, 11:56:35, 2022/06/11, -0.623924, 15.427062, -18.954731, 1.693537, P, A, -0.842640, 2.196962, -0.027119, -1.543283, -0.006228
100, 2, JACK-LEACH, TOM-BLUNDELL, R, 51.426, 4.96, -0.35, -0.31, 0.63, 0.98, -1.81, 0, 0.000, 0.000, 11:57:09, 2022/06/11, -0.516752, 11.026090, -18.125164, -0.116216, P, D, -0.770508, 2.170436, 0.498215, -1.216546, 0.093997
100, 3, JACK-LEACH, TOM-BLUNDELL, R, 53.639, 3.63, -0.38, -0.39, 0.56, 1.10, -1.93, 0, 0.000, 0.000, 11:57:34, 2022/06/11, -0.570532, 10.608022, -16.611254, -0.214789, P, A, -0.684371, 2.170837, 0.595153, 0.057551, 0.125582
100, 4, JACK-LEACH, TOM-BLUNDELL, R, 51.112, 5.29, -0.48, -0.58, 0.76, 1.69, -3.09, 0, 0.000, 0.000, 11:58:01, 2022/06/11, -0.573418, 12.917375, -18.056255, -0.823873, P, A, -0.742915, 2.200855, 0.996565, -0.884573, 0.180621
100, 5, JACK-LEACH, TOM-BLUNDELL, R, 51.559, 4.81, -0.40, -0.55, 0.88, 0.11, -3.08, 0, 0.000, 0.000, 11:58:30, 2022/06/11, -0.627051, 14.303560, -18.194900, 0.243978, P, D, -0.696634, 2.155112, -0.007473, -1.692057, -0.001400
100, 6, JACK-LEACH, TOM-BLUNDELL, R, 55.195, 4.84, -0.24, -0.17, 0.79, 2.58, -2.79, 0, 0.000, 0.000, 11:58:51, 2022/06/11, -0.652694, 12.164101, -16.204518, -1.251973, P, D, -0.772446, 2.090038, 1.668522, -0.496385, 0.278366
101, 1, MATTY-POTTS, DARYL-MITCHELL, R, 81.481, 4.40, -0.46, -0.30, 0.61, 0.40, 0.57, 0, 0.000, 0.000, 11:59:50, 2022/06/11, -0.736109, 8.589568, -10.882673, -5.682950, P, A, -0.774261, 2.063009, 0.394614, 3.204433, 0.032596
101, 2, MATTY-POTTS, DARYL-MITCHELL, R, 81.779, 6.96, -0.45, -0.19, 0.87, -0.42, -0.24, 0, 0.000, 0.000, 12:00:22, 2022/06/11, -0.672412, 8.801551, -12.081251, -7.988111, P, D, -0.962590, 2.056408, -1.166098, 3.628271, -0.063513
101, 3, MATTY-POTTS, DARYL-MITCHELL, R, 80.219, 7.71, -0.76, -0.75, 0.80, -0.93, -0.31, 0, 0.000, 0.000, 12:00:56, 2022/06/11, -0.560395, 8.037308, -12.864949, -8.222728, E, A, -0.919672, 2.021127, -1.931776, 2.103690, -0.092758
101, 4, MATTY-POTTS, DARYL-MITCHELL, R, 81.112, 6.59, -0.33, 0.09, 0.86, -0.56, 1.02, 1, 19.000, 90.000, 12:01:29, 2022/06/11, -0.706694, 9.024253, -11.653052, -7.519604, P, A, -0.916393, 2.022488, -1.439000, 3.726213, -0.083276
101, 5, MATTY-POTTS, TOM-BLUNDELL, R, 84.289, 4.50, -0.40, -0.25, 0.50, -0.86, 0.28, 0, 0.000, 0.000, 12:02:41, 2022/06/11, -0.615190, 6.973212, -10.575100, -5.979727, P, A, -0.903753, 2.047677, -1.723324, 3.614308, -0.130036
101, 6, MATTY-POTTS, TOM-BLUNDELL, R, 84.048, 4.45, -0.55, -0.48, 0.50, -0.79, -0.16, 4, 75.000, -147.000, 12:03:19, 2022/06/11, -0.619354, 6.963516, -10.575848, -5.931243, P, A, -0.908207, 2.049664, -1.506531, 3.569748, -0.114735
102, 1, JACK-LEACH, DARYL-MITCHELL, R, 51.894, 3.52, -0.05, 0.02, 0.67, 2.84, -2.94, 0, 0.000, 0.000, 12:08:34, 2022/06/11, -0.600552, 13.105466, -18.314177, 1.469678, P, D, -0.695895, 2.184405, 1.453837, -1.247136, 0.333075
102, 2, JACK-LEACH, DARYL-MITCHELL, R, 50.195, 4.50, -0.12, -0.35, 0.92, 2.12, -6.55, 0, 0.000, 0.000, 12:08:53, 2022/06/11, -0.661875, 16.030227, -18.200531, 0.499047, M, A, -0.743581, 2.171654, 1.076118, -0.874338, 0.225206
102, 3, JACK-LEACH, DARYL-MITCHELL, R, 50.942, 4.54, -0.08, -0.27, 0.64, 2.67, -5.71, 0, 0.000, 0.000, 12:09:13, 2022/06/11, -0.532808, 11.905913, -17.953803, 0.246509, E, D, -0.575383, 2.166974, 1.465628, -0.830912, 0.298222
102, 4, JACK-LEACH, DARYL-MITCHELL, R, 52.108, 4.93, 0.05, 0.23, 0.92, 3.08, -2.54, 4, 163.000, -79.000, 12:09:32, 2022/06/11, -0.677091, 14.463166, -17.403330, -0.878801, P, A, -0.636031, 2.182790, 1.779112, -0.493313, 0.328155
102, 5, JACK-LEACH, DARYL-MITCHELL, R, 51.928, 3.35, -0.20, -0.14, 0.63, 1.65, -1.68, 1, 61.000, 33.000, 12:10:17, 2022/06/11, -0.569131, 13.410853, -18.267138, 1.396645, P, A, -0.700508, 2.204672, 0.804762, -1.041677, 0.188730
102, 6, JACK-LEACH, TOM-BLUNDELL, R, 52.720, 4.37, -0.22, -0.14, 0.74, 3.03, -2.51, 0, 0.000, 0.000, 12:10:54, 2022/06/11, -0.650932, 12.295829, -16.315863, -1.202564, P, D, -0.723392, 2.161159, 1.888617, -0.008314, 0.345526
103, 1, MATTY-POTTS, DARYL-MITCHELL, R, 84.268, 7.01, -0.69, -0.51, 0.81, -0.72, 0.42, 0, 0.000, 0.000, 12:11:57, 2022/06/11, -0.643116, 8.157520, -11.795556, -7.963659, N, N, -0.945139, 2.014081, -1.632105, 3.643677, -0.081963
103, 2, MATTY-POTTS, DARYL-MITCHELL, R, 81.900, 5.97, -0.49, -0.45, 1.01, -0.40, -1.16, 4, -104.000, -98.000, 12:12:30, 2022/06/11, -0.884546, 10.893549, -11.131332, -7.055743, P, A, -0.874460, 2.016920, -1.007755, 3.800205, -0.060904
103, 3, MATTY-POTTS, DARYL-MITCHELL, R, 82.865, 4.80, -0.53, -0.38, 0.52, -0.44, 0.28, 4, 143.000, -44.000, 12:13:21, 2022/06/11, -0.592418, 6.942311, -10.896346, -5.926270, P, A, -0.929982, 2.037044, -0.955739, 3.118753, -0.071944
103, 4, MATTY-POTTS, DARYL-MITCHELL, R, 85.259, 5.11, -0.30, -0.03, 0.60, -0.57, 0.65, 0, 0.000, 0.000, 12:13:57, 2022/06/11, -0.644000, 7.586847, -11.026934, -6.431541, P, D, -0.915681, 2.065755, -1.420128, 3.231841, -0.096482
103, 5, MATTY-POTTS, DARYL-MITCHELL, R, 84.366, 2.55, -0.33, -0.26, 0.31, -0.60, 0.00, 0, 0.000, 0.000, 12:15:00, 2022/06/11, -0.650000, 6.951465, -10.103923, -4.645800, P, D, -0.836339, 2.050121, -1.123359, 3.255517, -0.111622
103, 6, MATTY-POTTS, DARYL-MITCHELL, R, 83.347, 2.27, -0.48, -0.42, 0.29, -0.23, 0.00, 0, 0.000, 0.000, 12:15:36, 2022/06/11, -0.650000, 7.081031, -10.290132, -4.241211, P, D, -0.972306, 2.048438, -0.586854, 2.703000, -0.061665
104, 1, JACK-LEACH, TOM-BLUNDELL, R, 51.806, 3.82, -0.04, 0.10, 0.60, 2.19, -1.57, 1, 68.000, 57.000, 12:16:49, 2022/06/11, -0.521223, 11.674767, -18.647359, 1.603390, P, A, -0.713554, 2.174433, 1.102688, -1.738050, 0.243300
